en,fr,it,de,es,ko,kana
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Prevents the user from being startled one time this turn.,Évite une fois d'être effrayé par un autre Pokémon.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
