en,fr,it,de,es,ko,kana
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was hurt by [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR 1401(0002,0000)][VAR ITEM2(0002)] [VAR 1408(0001,0001)][VAR PKNICK(0001)] blesse[VAR 1101(0002,0200)]nt [VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] !","[VAR 1501(0002,0001)][VAR ITEM2(0002)] di [VAR PKNICK(0001)] ferisc[VAR 1101(0002,0301)]eono [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wird durch das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] verletzt!,"¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha resultado herido por [VAR 1700(0002,0000)][VAR ITEM2(0002)] de [VAR PKNICK(0001)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)] 때문에\r 데미지를 입었다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]の　[VAR 0109(0002)]で\r ダメージを　{受|う}けた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was hurt by the [VAR 0109(0002)]\r held\r by\r [VAR 0100(000B)]’s\r [VAR PKNICK(0001)]!,"[VAR 1401(0002,0000)][VAR ITEM2(0002)] [VAR 1002][VAR 1408(0001,0001)][VAR PKNICK(0001)] [VAR 1408(000A,0001)][VAR 0100(000A)] blesse[VAR 1101(0002,0200)]nt [VAR 1002][VAR PKNICK(0000)] [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR 1501(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)] di [VAR 0100(000B)] ferisc[VAR 1101(0002,0301)]eono [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wird durch das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] von [VAR 0100(000B)] verletzt!,"¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha resultado herido por [VAR 1700(0002,0000)][VAR ITEM2(0002)]\r del [VAR PKNICK(0001)] de [VAR 0100(000B)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]의 [VAR 0109(0002)] 때문에\r 데미지를 입었다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR 0100(000B)]の　[VAR PKNICK(0001)]の　[VAR 0109(0002)]で\r ダメージを　{受|う}けた！
[VAR PKNICK(0000)] was hurt by its [VAR 0109(0001)]!,"[VAR PKNICK(0000)] est blessé par [VAR 1400(0001,0000)][VAR ITEM2(0001)] !","[VAR PKNICK(0000)] subisce dei danni a causa [VAR 1504(0001,0001)][VAR ITEM2(0001)]!",[VAR PKNICK(0000)] wurde durch das Item [VAR 0109(0001)] verletzt!,"¡[VAR PKNICK(0000)] ha resultado dañado por [VAR 1700(0001,0000)][VAR ITEM2(0001)]!",[VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)] 때문에 데미지를 입었다!,[VAR PKNICK(0000)]は　[VAR 0109(0001)]で ダメージを　{受|う}けた！
The wild [VAR PKNICK(0000)] was hurt by its [VAR 0109(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est blessé par [VAR 1400(0001,0000)][VAR ITEM2(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico subisce dei danni a causa [VAR 1504(0001,0001)][VAR ITEM2(0001)]!",[VAR PKNICK(0000)] (wild) wurde durch das Item [VAR 0109(0001)] verletzt!,"¡El [VAR PKNICK(0000)] salvaje ha resultado dañado por [VAR 1700(0001,0000)][VAR ITEM2(0001)]!",야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)] 때문에 데미지를 입었다!,{野生|やせい}の　[VAR PKNICK(0000)]は　[VAR 0109(0001)]で ダメージを　{受|う}けた！
The opposing [VAR PKNICK(0000)] was hurt by its [VAR 0109(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est blessé par [VAR 1400(0001,0000)][VAR ITEM2(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario subisce dei danni a causa [VAR 1504(0001,0001)][VAR ITEM2(0001)]!",[VAR PKNICK(0000)] (Gegner) wurde durch das Item [VAR 0109(0001)] verletzt!,"¡El [VAR PKNICK(0000)] enemigo ha resultado dañado por [VAR 1700(0001,0000)][VAR ITEM2(0001)]!",상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)] 때문에 데미지를 입었다!,{相手|あいて}の　[VAR PKNICK(0000)]は　[VAR 0109(0001)]で ダメージを　{受|う}けた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was hurt by its [VAR 0109(0001)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est blessé par [VAR 1400(0001,0000)][VAR ITEM2(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] subisce dei danni a causa [VAR 1504(0001,0001)][VAR ITEM2(0001)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde durch das Item [VAR 0109(0001)] verletzt!,"¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha resultado dañado por [VAR 1700(0001,0000)][VAR ITEM2(0001)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)] 때문에 데미지를 입었다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　[VAR 0109(0001)]で ダメージを　{受|う}けた！
[VAR PKNICK(0000)] is getting pumped!,[VAR PKNICK(0000)] est prêt à tout donner !,[VAR PKNICK(0000)] si prepara alla lotta!,[VAR PKNICK(0000)] läuft zu Hochtouren auf!,¡[VAR PKNICK(0000)] se está preparando para luchar!,[VAR PKNICK(0000)][VAR 1900(0001)] 의욕이 넘치고 있다!,[VAR PKNICK(0000)]は {張|は}り{切|き}っている！
The wild [VAR PKNICK(0000)] is getting pumped!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est prêt à tout donner !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico si prepara alla lotta!",[VAR PKNICK(0000)] (wild) läuft zu Hochtouren auf!,¡El [VAR PKNICK(0000)] salvaje se está preparando para luchar!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 의욕이 넘치고 있다!,{野生|やせい}の　[VAR PKNICK(0000)]は {張|は}り{切|き}っている！
The opposing [VAR PKNICK(0000)] is getting pumped!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est prêt à tout donner !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario si prepara alla lotta!",[VAR PKNICK(0000)] (Gegner) läuft zu Hochtouren auf!,¡El [VAR PKNICK(0000)] enemigo se está preparando para luchar!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 의욕이 넘치고 있다!,{相手|あいて}の　[VAR PKNICK(0000)]は {張|は}り{切|き}っている！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] is getting pumped!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est prêt à tout donner !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] si prepara alla lotta!",[VAR PKNICK(0000)] von [VAR 0100(000A)] läuft zu Hochtouren auf!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] se está preparando para luchar!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 의욕이 넘치고 있다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は {張|は}り{切|き}っている！
[VAR PKNICK(0000)] is ready to help [VAR PKNICK(0001)]!,[VAR PKNICK(0000)] est prêt à aider [VAR PKNICK(0001)] !,[VAR PKNICK(0000)] è pronto ad aiutare [VAR PKNICK(0001)]!,[VAR PKNICK(0000)] will [VAR PKNICK(0001)] helfen!,¡[VAR PKNICK(0000)] está listo para ayudar a [VAR PKNICK(0001)]!,[VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 도우미가 되어 주려 한다!,[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]を {手助|てだす}けする　{体勢|たいせい}に{入|はい}った！
The wild [VAR PKNICK(0000)] is ready to help [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est prêt à aider [VAR 1400(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico è pronto ad aiutare [VAR 1002][VAR 1500(0001,0001)][VAR PKNICK(0001)] selvatico!",[VAR PKNICK(0000)] (wild) will [VAR PKNICK(0001)] helfen!,¡El [VAR PKNICK(0000)] salvaje está listo para ayudar a [VAR PKNICK(0001)]!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 도우미가 되어 주려 한다!,{野生|やせい}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]を {手助|てだす}けする　{体勢|たいせい}に{入|はい}った！
The opposing [VAR PKNICK(0000)] is ready to help [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est prêt à aider [VAR 1400(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario è pronto ad aiutare [VAR 1002][VAR 1500(0001,0001)][VAR PKNICK(0001)] bersaglio!",[VAR PKNICK(0000)] (Gegner) will [VAR PKNICK(0001)] helfen!,¡El [VAR PKNICK(0000)] enemigo está listo para ayudar a [VAR PKNICK(0001)]!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 도우미가 되어 주려 한다!,{相手|あいて}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]を {手助|てだす}けする　{体勢|たいせい}に{入|はい}った！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] is ready to help [VAR PKNICK(0001)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est prêt à aider [VAR PKNICK(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è pronto ad aiutare [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] will [VAR PKNICK(0001)] helfen!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] está listo para ayudar a [VAR PKNICK(0001)]!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 도우미가 되어 주려 한다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]を {手助|てだす}けする　{体勢|たいせい}に{入|はい}った！
[VAR PKNICK(0000)] copied [VAR PKNICK(0001)]’s stat changes!,"[VAR PKNICK(0000)] copie les changements de stats [VAR 1408(0001,0001)][VAR PKNICK(0001)] !",[VAR PKNICK(0000)] copia le modifiche alle statistiche di [VAR PKNICK(0001)]!,[VAR PKNICK(0000)] kopiert die Statusveränderungen von [VAR PKNICK(0001)]!,¡[VAR PKNICK(0000)] ha copiado los cambios en las características de [VAR PKNICK(0001)]!,[VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 능력 변화를 복사했다!,[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の {能力変化|のうりょくへんか}を　コピーした！
The wild [VAR PKNICK(0000)] copied [VAR PKNICK(0001)]’s stat changes!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage copie les changements de stats [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico copia le modifiche alle statistiche di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] (wild) kopiert die Statusveränderungen von [VAR PKNICK(0001)]!,¡El [VAR PKNICK(0000)] salvaje ha copiado los cambios en las características de [VAR PKNICK(0001)]!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 능력 변화를 복사했다!,{野生|やせい}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の {能力変化|のうりょくへんか}を　コピーした！
The opposing [VAR PKNICK(0000)] copied [VAR PKNICK(0001)]’s stat changes!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi copie les changements de stats [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario copia le modifiche alle statistiche di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] (Gegner) kopiert die Statusveränderungen von [VAR PKNICK(0001)]!,¡El [VAR PKNICK(0000)] enemigo ha copiado los cambios en las características de [VAR PKNICK(0001)]!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 능력 변화를 복사했다!,{相手|あいて}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の {能力変化|のうりょくへんか}を　コピーした！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] copied [VAR PKNICK(0001)]’s stat changes!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] copie les changements de stats [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] copia le modifiche alle statistiche di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] kopiert die Statusveränderungen von [VAR PKNICK(0001)]!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha copiado los cambios en las características de [VAR PKNICK(0001)]!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 능력 변화를 복사했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の {能力変化|のうりょくへんか}を　コピーした！
[VAR PKNICK(0000)] knocked off [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR PKNICK(0000)] fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR PKNICK(0000)] fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] weg!,"¡[VAR PKNICK(0000)] ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] de [VAR PKNICK(0001)]!",[VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의\r [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,[VAR PKNICK(0000)]は [VAR PKNICK(0001)]の\r [VAR 0109(0002)]を　はたき{落|お}とした！
[VAR PKNICK(0000)] knocked off the wild [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR PKNICK(0000)] fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR PKNICK(0000)] fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)] selvatico!",[VAR PKNICK(0000)] schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] (wild) weg!,"¡[VAR PKNICK(0000)] ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] del [VAR PKNICK(0001)] salvaje!",[VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,[VAR PKNICK(0000)]は　{野生|やせい}の[VAR PKNICK(0001)]の [VAR 0109(0002)]を　はたき{落|お}とした！
[VAR PKNICK(0000)] knocked off the opposing [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR PKNICK(0000)] fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR PKNICK(0000)] fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)] avversario!",[VAR PKNICK(0000)] schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] (Gegner) weg!,"¡[VAR PKNICK(0000)] ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] del [VAR PKNICK(0001)] enemigo!",[VAR PKNICK(0000)][VAR 1900(0001)] 상대 [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,[VAR PKNICK(0000)]は　{相手|あいて}の[VAR PKNICK(0001)]の [VAR 0109(0002)]を　はたき{落|お}とした！
[VAR PKNICK(0000)] knocked off the [VAR 0109(0002)] [VAR 0100(000B)]’s [VAR PKNICK(0001)] was holding!,"[VAR PKNICK(0000)] fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1002][VAR 1408(0001,0001)][VAR PKNICK(0001)] [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR PKNICK(0000)] fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)] di [VAR 0100(000B)]!",[VAR PKNICK(0000)] schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] von [VAR 0100(000B)] weg!,"¡[VAR PKNICK(0000)] ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)]\r del [VAR PKNICK(0001)] de [VAR 0100(000B)]!",[VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,[VAR PKNICK(0000)]は　[VAR 0100(000B)]の　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　はたき{落|お}とした！
The wild [VAR PKNICK(0000)] knocked off [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] (wild) schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] weg!,"¡El [VAR PKNICK(0000)] salvaje ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] de [VAR PKNICK(0001)]!",야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,{野生|やせい}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　はたき{落|お}とした！
The wild [VAR PKNICK(0000)] knocked off the wild [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)] selvatico!",[VAR PKNICK(0000)] (wild) schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] (wild) weg!,"¡El [VAR PKNICK(0000)] salvaje ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] del [VAR PKNICK(0001)] salvaje!",야생 [VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)]의\r [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,{野生|やせい}の　[VAR PKNICK(0000)]は {野生|やせい}の　[VAR PKNICK(0001)]の\r [VAR 0109(0002)]を　はたき{落|お}とした！
The opposing [VAR PKNICK(0000)] knocked off [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] (Gegner) schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] weg!,"¡El [VAR PKNICK(0000)] enemigo ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] de [VAR PKNICK(0001)]!",상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,{相手|あいて}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　はたき{落|お}とした！
The opposing [VAR PKNICK(0000)] knocked off the opposing [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)] bersaglio!",[VAR PKNICK(0000)] (Gegner) schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] (Gegner) weg!,"¡El [VAR PKNICK(0000)] enemigo ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] del [VAR PKNICK(0001)] enemigo!",상대 [VAR PKNICK(0000)][VAR 1900(0001)] 상대 [VAR PKNICK(0001)]의\r [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,{相手|あいて}の　[VAR PKNICK(0000)]は {相手|あいて}の　[VAR PKNICK(0001)]の\r [VAR 0109(0002)]を　はたき{落|お}とした！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] knocked off [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] weg!,"¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)] de [VAR PKNICK(0001)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　はたき{落|お}とした！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] knocked off the [VAR 0109(0002)]\r [VAR 0100(000B)]’s\r [VAR PKNICK(0001)]\r was holding!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] fait tomber [VAR 1400(0002,0000)][VAR ITEM2(0002)]\r [VAR 1408(0001,0001)][VAR PKNICK(0001)]\r [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] fa cadere [VAR 1500(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)]\r di [VAR 0100(000B)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] schlägt das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] von [VAR 0100(000B)] weg!,"¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha tirado al suelo [VAR 1700(0002,0000)][VAR ITEM2(0002)]\r del [VAR PKNICK(0001)] de [VAR 0100(000B)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]의\r [VAR 0109(0002)][VAR 1900(0002)] 탁 쳐서 떨구었다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR 0100(000B)]の　[VAR PKNICK(0001)]の\r [VAR 0109(0002)]を　はたき{落|お}とした！
[VAR PKNICK(0000)] stole [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR PKNICK(0000)] vole [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR PKNICK(0000)] ruba [VAR 1500(0002,0001)][VAR ITEM2(0002)] di [VAR PKNICK(0001)]!",[VAR PKNICK(0000)] hat [VAR PKNICK(0001)] das Item [VAR 0109(0002)] geklaut!,"¡[VAR PKNICK(0000)] le ha robado [VAR 1702(0002,0000)][VAR ITEM2(0002)] a [VAR PKNICK(0001)]!",[VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)][VAR 1900(0005)]로부터\r [VAR 0109(0002)][VAR 1900(0002)] 빼앗았다!,[VAR PKNICK(0000)]は [VAR PKNICK(0001)]から\r [VAR 0109(0002)]を　{奪|うば}い{取|と}った！
[VAR PKNICK(0000)] stole the wild [VAR PKNICK(0001)]’s [VAR 0109(0002)]!,"[VAR PKNICK(0000)] vole [VAR 1400(0002,0000)][VAR ITEM2(0002)] [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR PKNICK(0000)] ruba [VAR 1500(0002,0001)][VAR ITEM2(0002)] [VAR 1002][VAR 1504(0001,0001)][VAR PKNICK(0001)] selvatico!",[VAR PKNICK(0000)] hat [VAR PKNICK(0001)] (wild) das Item [VAR 0109(0002)] geklaut!,"¡[VAR PKNICK(0000)] le ha robado [VAR 1702(0002,0000)][VAR ITEM2(0002)] al [VAR PKNICK(0001)] salvaje!",[VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)][VAR 1900(0005)]로부터\r [VAR 0109(0002)][VAR 1900(0002)] 빼앗았다!,[VAR PKNICK(0000)]は {野生|やせい}の　[VAR PKNICK(0001)]から\r [VAR 0109(0002)]を　{奪|うば}い{取|と}った！
